CODE NOM_CON_SNPS NOM_CON_SNPS_EMP_P NOM_VERBOSE MARG_CON_SNPS MARG_CON_SNPS_EMP_P MARG_VERBOSE SMALLEST_CON_P_EMP_P
a30f:ch6f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:l1f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:l2f 0 1 NOT 0 1 NOT 0.991
a30f:l3f 0 1 NOT 0 1 NOT 0.984
a30f:l4f 0 1 NOT 0 1 NOT 0.984
a30f:l5f 0 1 NOT 0 1 NOT 0.99
a30f:r10f 0 1 NOT 0 1 NOT 0.993
a30f:r4f 0 1 NOT 0 1 NOT 0.991
a30f:r5f 142 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:r8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30f:r9f 1 0.306 NOT 3 0.336 NOT 0.184
a30m:a7m 143 0.000999 MORE 143 0.000999 MORE 0.000999
a30m:a8m 0 1 NOT 0 1 NOT 0.983
a30m:a9m 0 1 NOT 0 1 NOT 0.994
a30m:ADr1um 137 0.000999 MORE 141 0.000999 MORE 0.000999
a30m:bm1m 0 1 NOT 0 1 NOT 0.747
a30m:bm2m 0 1 NOT 0 1 NOT 0.784
a30m:bm4m 0 1 NOT 0 1 NOT 0.876
a30m:bm5m 59 0.00999 MORE 79 0.00999 MORE 0.04
a30m:bm6m 24 0.039 MORE 46 0.034 MORE 0.036
a30m:bm7m 1 0.31 NOT 14 0.142 NOT 0.237
a30m:bm8m 0 1 NOT 0 1 NOT 0.99
a30m:ch1m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30m:ch4m 141 0.000999 MORE 144 0.000999 MORE 0.000999
a30m:ch5m 143 0.000999 MORE 144 0.000999 MORE 0.000999
a30m:ch6m 143 0.000999 MORE 144 0.000999 MORE 0.000999
a30m:l1m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a30m:l2m 0 1 NOT 0 1 NOT 0.988
a30m:l3m 0 1 NOT 0 1 NOT 0.985
a30m:l4m 0 1 NOT 0 1 NOT 0.982
a30m:l5m 0 1 NOT 0 1 NOT 0.996
a30m:r10m 0 1 NOT 0 1 NOT 0.992
a30m:r4m 0 1 NOT 0 1 NOT 0.995
a30m:r5m 0 1 NOT 0 1 NOT 0.788
a30m:r8m 0 1 NOT 0 1 NOT 0.99
a30m:r9m 0 1 NOT 0 1 NOT 0.964
a7f:a8f 123 0.021 MORE 127 0.033 MORE 0.000999
a7f:a9f 141 0.004 MORE 142 0.005 MORE 0.000999
a7f:ADr1uf 133 0.000999 MORE 141 0.000999 MORE 0.000999
a7f:bm1f 29 0.03 MORE 51 0.035 MORE 0.0599
a7f:bm2f 0 1 NOT 3 0.391 NOT 0.49
a7f:bm4f 5 0.137 NOT 10 0.159 NOT 0.235
a7f:bm5f 0 1 NOT 0 1 NOT 0.761
a7f:bm6f 3 0.242 NOT 6 0.295 NOT 0.108
a7f:bm7f 9 0.0929 NOT 13 0.146 NOT 0.011
a7f:bm8f 1 0.307 NOT 3 0.342 NOT 0.285
a7f:ch1f 23 0.05 MORE 60 0.024 MORE 0.117
a7f:ch4f 62 0.00799 MORE 70 0.011 MORE 0.012
a7f:ch5f 0 1 NOT 0 1 NOT 0.696
a7f:ch6f 20 0.0509 NOT 45 0.035 MORE 0.187
a7f:l1f 0 1 NOT 0 1 NOT 0.535
a7f:l2f 0 1 NOT 0 1 NOT 0.974
a7f:l3f 0 1 NOT 0 1 NOT 0.97
a7f:l4f 0 1 NOT 0 1 NOT 0.604
a7f:l5f 0 1 NOT 0 1 NOT 0.99
a7f:r10f 103 0.000999 MORE 110 0.000999 MORE 0.000999
a7f:r4f 0 1 NOT 0 1 NOT 0.492
a7f:r5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a7f:r8f 2 0.243 NOT 10 0.193 NOT 0.295
a7f:r9f 51 0.015 MORE 59 0.019 MORE 0.004
a7m:a8m 132 0.000999 MORE 142 0.000999 MORE 0.000999
a7m:a9m 136 0.000999 MORE 139 0.000999 MORE 0.000999
a7m:ADr1um 137 0.000999 MORE 139 0.000999 MORE 0.000999
a7m:bm1m 0 1 NOT 0 1 NOT 0.994
a7m:bm2m 7 0.152 NOT 15 0.164 NOT 0.205
a7m:bm4m 0 1 NOT 0 1 NOT 0.793
a7m:bm5m 21 0.046 MORE 34 0.0539 NOT 0.018
a7m:bm6m 14 0.0789 NOT 38 0.045 MORE 0.194
a7m:bm7m 36 0.026 MORE 64 0.017 MORE 0.0599
a7m:bm8m 0 1 NOT 0 1 NOT 0.698
a7m:ch1m 0 1 NOT 0 1 NOT 0.725
a7m:ch4m 34 0.031 MORE 60 0.028 MORE 0.106
a7m:ch5m 0 1 NOT 0 1 NOT 0.511
a7m:ch6m 4 0.198 NOT 8 0.246 NOT 0.0769
a7m:l1m 17 0.049 MORE 34 0.0509 NOT 0.017
a7m:l2m 0 1 NOT 0 1 NOT 0.99
a7m:l3m 0 1 NOT 0 1 NOT 0.986
a7m:l4m 0 1 NOT 0 1 NOT 0.99
a7m:l5m 0 1 NOT 0 1 NOT 0.988
a7m:r10m 139 0.000999 MORE 141 0.000999 MORE 0.000999
a7m:r4m 0 1 NOT 0 1 NOT 0.777
a7m:r5m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a7m:r8m 0 1 NOT 0 1 NOT 0.927
a7m:r9m 0 1 NOT 0 1 NOT 0.973
a8f:a9f 144 0.036 MORE 144 0.0739 NOT 0.000999
a8f:ADr1uf 0 1 NOT 0 1 NOT 0.996
a8f:bm1f 0 1 NOT 0 1 NOT 0.489
a8f:bm2f 0 1 NOT 0 1 NOT 0.955
a8f:bm4f 0 1 NOT 0 1 NOT 0.662
a8f:bm5f 10 0.116 NOT 20 0.122 NOT 0.198
a8f:bm6f 0 1 NOT 0 1 NOT 0.835
a8f:bm7f 0 1 NOT 0 1 NOT 0.851
a8f:bm8f 0 1 NOT 0 1 NOT 0.575
a8f:ch1f 0 1 NOT 0 1 NOT 0.992
a8f:ch4f 0 1 NOT 0 1 NOT 0.973
a8f:ch5f 0 1 NOT 0 1 NOT 0.969
a8f:ch6f 0 1 NOT 0 1 NOT 0.995
a8f:l1f 0 1 NOT 0 1 NOT 0.832
a8f:l2f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a8f:l3f 0 1 NOT 0 1 NOT 0.937
a8f:l4f 144 0.000999 MORE 144 0.002 MORE 0.000999
a8f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a8f:r10f 134 0.000999 MORE 142 0.000999 MORE 0.000999
a8f:r4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a8f:r5f 143 0.015 MORE 143 0.0509 NOT 0.000999
a8f:r8f 0 1 NOT 0 1 NOT 0.6
a8f:r9f 24 0.03 MORE 50 0.026 MORE 0.104
a8m:a9m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a8m:ADr1um 0 1 NOT 0 1 NOT 0.991
a8m:bm1m 0 1 NOT 0 1 NOT 0.977
a8m:bm2m 0 1 NOT 5 0.379 NOT 0.43
a8m:bm4m 2 0.194 NOT 4 0.234 NOT 0.183
a8m:bm5m 21 0.0759 NOT 43 0.0699 NOT 0.11
a8m:bm6m 0 1 NOT 1 0.514 NOT 0.447
a8m:bm7m 0 1 NOT 2 0.424 NOT 0.493
a8m:bm8m 1 0.324 NOT 2 0.41 NOT 0.259
a8m:ch1m 0 1 NOT 0 1 NOT 0.992
a8m:ch4m 0 1 NOT 0 1 NOT 0.873
a8m:ch5m 0 1 NOT 0 1 NOT 0.992
a8m:ch6m 0 1 NOT 0 1 NOT 0.861
a8m:l1m 0 1 NOT 0 1 NOT 0.944
a8m:l2m 0 1 NOT 0 1 NOT 0.957
a8m:l5m 0 1 NOT 0 1 NOT 0.595
a8m:r10m 132 0.00799 MORE 132 0.026 MORE 0.000999
a8m:r4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a8m:r5m 136 0.000999 MORE 140 0.000999 MORE 0.000999
a8m:r8m 128 0.000999 MORE 133 0.000999 MORE 0.000999
a8m:r9m 2 0.297 NOT 15 0.167 NOT 0.254
a9f:ADr1uf 0 1 NOT 0 1 NOT 0.831
a9f:bm1f 0 1 NOT 0 1 NOT 0.605
a9f:bm2f 31 0.018 MORE 53 0.023 MORE 0.0679
a9f:bm4f 0 1 NOT 0 1 NOT 0.78
a9f:bm5f 0 1 NOT 0 1 NOT 0.656
a9f:bm6f 0 1 NOT 0 1 NOT 0.584
a9f:bm7f 5 0.151 NOT 15 0.138 NOT 0.153
a9f:bm8f 0 1 NOT 0 1 NOT 0.914
a9f:ch1f 0 1 NOT 0 1 NOT 0.994
a9f:ch4f 0 1 NOT 0 1 NOT 0.992
a9f:ch5f 0 1 NOT 0 1 NOT 0.988
a9f:ch6f 0 1 NOT 0 1 NOT 0.934
a9f:l1f 0 1 NOT 0 1 NOT 0.966
a9f:l2f 120 0.000999 MORE 134 0.000999 MORE 0.000999
a9f:l3f 63 0.00699 MORE 83 0.00599 MORE 0.000999
a9f:l4f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9f:l5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9f:r10f 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9f:r4f 143 0.000999 MORE 144 0.000999 MORE 0.000999
a9f:r5f 144 0.0899 NOT 144 0.177 NOT 0.000999
a9f:r8f 134 0.000999 MORE 140 0.000999 MORE 0.000999
a9f:r9f 0 1 NOT 1 0.528 NOT 0.478
a9m:ADr1um 0 1 NOT 0 1 NOT 0.997
a9m:bm4m 6 0.141 NOT 12 0.153 NOT 0.198
a9m:bm5m 0 1 NOT 0 1 NOT 0.944
a9m:bm7m 0 1 NOT 2 0.428 NOT 0.362
a9m:bm8m 0 1 NOT 0 1 NOT 0.832
a9m:ch1m 0 1 NOT 0 1 NOT 0.995
a9m:ch4m 0 1 NOT 0 1 NOT 0.994
a9m:ch5m 0 1 NOT 0 1 NOT 0.997
a9m:ch6m 0 1 NOT 0 1 NOT 0.967
a9m:l1m 0 1 NOT 0 1 NOT 0.99
a9m:l2m 56 0.00799 MORE 87 0.00599 MORE 0.00599
a9m:l3m 120 0.000999 MORE 130 0.002 MORE 0.002
a9m:l4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9m:l5m 127 0.000999 MORE 132 0.000999 MORE 0.000999
a9m:r10m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9m:r4m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9m:r5m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9m:r8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
a9m:r9m 6 0.139 NOT 10 0.193 NOT 0.0539
ADr1uf:bm1f 12 0.0709 NOT 19 0.105 NOT 0.149
ADr1uf:bm2f 6 0.135 NOT 15 0.131 NOT 0.0859
ADr1uf:bm4f 12 0.0679 NOT 23 0.0709 NOT 0.117
ADr1uf:bm5f 0 1 NOT 0 1 NOT 0.994
ADr1uf:bm6f 0 1 NOT 0 1 NOT 0.981
ADr1uf:bm7f 0 1 NOT 0 1 NOT 0.996
ADr1uf:bm8f 0 1 NOT 0 1 NOT 0.963
ADr1uf:ch1f 78 0.00599 MORE 95 0.00699 MORE 0.000999
ADr1uf:ch4f 0 1 NOT 0 1 NOT 0.731
ADr1uf:ch5f 0 1 NOT 0 1 NOT 0.589
ADr1uf:ch6f 30 0.036 MORE 46 0.04 MORE 0.042
ADr1uf:l1f 143 0.000999 MORE 144 0.000999 MORE 0.000999
ADr1uf:l2f 7 0.129 NOT 7 0.223 NOT 0.164
ADr1uf:l3f 34 0.023 MORE 64 0.015 MORE 0.002
ADr1uf:l4f 0 1 NOT 0 1 NOT 0.991
ADr1uf:l5f 0 1 NOT 3 0.349 NOT 0.393
ADr1uf:r10f 25 0.042 MORE 39 0.0529 NOT 0.012
ADr1uf:r4f 6 0.149 NOT 43 0.041 MORE 0.172
ADr1uf:r5f 0 1 NOT 4 0.438 NOT 0.522
ADr1uf:r8f 112 0.000999 MORE 118 0.000999 MORE 0.003
ADr1uf:r9f 0 1 NOT 1 0.53 NOT 0.488
ADr1um:bm1m 2 0.249 NOT 8 0.227 NOT 0.263
ADr1um:bm2m 1 0.33 NOT 7 0.248 NOT 0.263
ADr1um:bm4m 0 1 NOT 0 1 NOT 0.998
ADr1um:bm5m 14 0.0789 NOT 17 0.154 NOT 0.0779
ADr1um:bm6m 0 1 NOT 2 0.399 NOT 0.376
ADr1um:bm7m 3 0.185 NOT 7 0.224 NOT 0.0749
ADr1um:bm8m 0 1 NOT 0 1 NOT 0.962
ADr1um:ch1m 0 1 NOT 6 0.277 NOT 0.344
ADr1um:ch4m 0 1 NOT 0 1 NOT 0.797
ADr1um:ch5m 0 1 NOT 0 1 NOT 0.587
ADr1um:ch6m 0 1 NOT 0 1 NOT 0.964
ADr1um:l1m 144 0.000999 MORE 144 0.000999 MORE 0.000999
ADr1um:l2m 26 0.04 MORE 45 0.042 MORE 0.0829
ADr1um:l3m 27 0.039 MORE 53 0.031 MORE 0.002
ADr1um:l4m 0 1 NOT 0 1 NOT 0.986
ADr1um:l5m 37 0.024 MORE 63 0.019 MORE 0.031
ADr1um:r10m 0 1 NOT 0 1 NOT 0.835
ADr1um:r4m 5 0.168 NOT 10 0.193 NOT 0.126
ADr1um:r5m 0 1 NOT 1 0.482 NOT 0.381
ADr1um:r8m 0 1 NOT 0 1 NOT 0.788
ADr1um:r9m 5 0.169 NOT 20 0.105 NOT 0.277
bm1f:bm2f 0 1 NOT 0 1 NOT 0.992
bm1f:bm4f 139 0.000999 MORE 143 0.000999 MORE 0.000999
bm1f:bm5f 0 1 NOT 0 1 NOT 0.991
bm1f:bm6f 0 1 NOT 0 1 NOT 0.99
bm1f:bm7f 0 1 NOT 0 1 NOT 0.997
bm1f:bm8f 0 1 NOT 0 1 NOT 0.99
bm1f:ch1f 57 0.015 MORE 102 0.00699 MORE 0.032
bm1f:ch4f 73 0.004 MORE 90 0.005 MORE 0.003
bm1f:ch5f 7 0.133 NOT 30 0.0669 NOT 0.0979
bm1f:ch6f 17 0.0679 NOT 25 0.0929 NOT 0.0789
bm1f:l1f 0 1 NOT 3 0.338 NOT 0.38
bm1f:l2f 0 1 NOT 0 1 NOT 0.964
bm1f:l3f 0 1 NOT 0 1 NOT 0.884
bm1f:l4f 0 1 NOT 1 0.436 NOT 0.423
bm1f:l5f 0 1 NOT 0 1 NOT 0.916
bm1f:r10f 0 1 NOT 1 0.512 NOT 0.409
bm1f:r4f 0 1 NOT 0 1 NOT 0.977
bm1f:r5f 0 1 NOT 1 0.527 NOT 0.397
bm1f:r8f 0 1 NOT 3 0.336 NOT 0.344
bm1f:r9f 0 1 NOT 0 1 NOT 0.764
bm1m:bm2m 0 1 NOT 0 1 NOT 0.995
bm1m:bm4m 125 0.002 MORE 131 0.002 MORE 0.000999
bm1m:bm5m 0 1 NOT 0 1 NOT 0.993
bm1m:bm6m 0 1 NOT 0 1 NOT 0.995
bm1m:bm7m 0 1 NOT 0 1 NOT 0.991
bm1m:bm8m 0 1 NOT 0 1 NOT 0.991
bm1m:ch1m 14 0.0619 NOT 27 0.0689 NOT 0.023
bm1m:ch4m 0 1 NOT 2 0.408 NOT 0.436
bm1m:ch5m 1 0.297 NOT 4 0.311 NOT 0.249
bm1m:ch6m 0 1 NOT 0 1 NOT 0.694
bm1m:l1m 16 0.048 MORE 34 0.047 MORE 0.135
bm1m:l2m 0 1 NOT 0 1 NOT 0.981
bm1m:l3m 0 1 NOT 0 1 NOT 0.988
bm1m:l4m 0 1 NOT 0 1 NOT 0.977
bm1m:l5m 0 1 NOT 0 1 NOT 0.993
bm1m:r10m 0 1 NOT 4 0.328 NOT 0.4
bm1m:r4m 0 1 NOT 1 0.483 NOT 0.428
bm1m:r5m 0 1 NOT 0 1 NOT 0.683
bm1m:r8m 0 1 NOT 0 1 NOT 0.873
bm2f:bm4f 0 1 NOT 0 1 NOT 0.873
bm2f:bm5f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm2f:bm6f 0 1 NOT 0 1 NOT 0.944
bm2f:bm7f 0 1 NOT 0 1 NOT 0.931
bm2f:bm8f 0 1 NOT 0 1 NOT 0.992
bm2f:ch1f 4 0.173 NOT 13 0.147 NOT 0.201
bm2f:ch4f 7 0.13 NOT 9 0.207 NOT 0.0639
bm2f:ch5f 0 1 NOT 0 1 NOT 0.783
bm2f:ch6f 0 1 NOT 0 1 NOT 0.747
bm2f:l1f 0 1 NOT 0 1 NOT 0.471
bm2f:l2f 0 1 NOT 3 0.344 NOT 0.406
bm2f:l3f 0 1 NOT 6 0.26 NOT 0.329
bm2f:l4f 0 1 NOT 0 1 NOT 0.537
bm2f:l5f 8 0.111 NOT 12 0.163 NOT 0.0799
bm2f:r10f 0 1 NOT 0 1 NOT 0.56
bm2f:r4f 105 0.002 MORE 117 0.002 MORE 0.002
bm2f:r5f 2 0.269 NOT 3 0.35 NOT 0.115
bm2f:r8f 33 0.029 MORE 60 0.025 MORE 0.0569
bm2f:r9f 0 1 NOT 0 1 NOT 0.997
bm2m:bm4m 0 1 NOT 0 1 NOT 0.992
bm2m:bm5m 141 0.000999 MORE 144 0.000999 MORE 0.000999
bm2m:bm6m 0 1 NOT 0 1 NOT 0.991
bm2m:bm7m 0 1 NOT 0 1 NOT 0.991
bm2m:bm8m 0 1 NOT 0 1 NOT 0.997
bm2m:ch1m 0 1 NOT 0 1 NOT 0.678
bm2m:ch4m 0 1 NOT 4 0.323 NOT 0.36
bm2m:ch5m 2 0.268 NOT 4 0.339 NOT 0.253
bm2m:ch6m 3 0.216 NOT 16 0.134 NOT 0.179
bm2m:l1m 96 0.002 MORE 106 0.003 MORE 0.004
bm2m:l2m 0 1 NOT 0 1 NOT 0.523
bm2m:l3m 2 0.265 NOT 10 0.219 NOT 0.292
bm2m:l4m 0 1 NOT 0 1 NOT 0.72
bm2m:l5m 0 1 NOT 0 1 NOT 0.597
bm2m:r10m 0 1 NOT 0 1 NOT 0.873
bm2m:r4m 0 1 NOT 0 1 NOT 0.982
bm2m:r5m 0 1 NOT 0 1 NOT 0.993
bm2m:r8m 0 1 NOT 0 1 NOT 0.65
bm2m:r9m 0 1 NOT 0 1 NOT 0.805
bm4f:bm5f 0 1 NOT 0 1 NOT 0.851
bm4f:bm6f 139 0.000999 MORE 139 0.000999 MORE 0.000999
bm4f:bm7f 135 0.000999 MORE 137 0.000999 MORE 0.000999
bm4f:bm8f 113 0.000999 MORE 131 0.000999 MORE 0.000999
bm4f:ch1f 0 1 NOT 0 1 NOT 0.821
bm4f:ch4f 0 1 NOT 0 1 NOT 0.952
bm4f:ch5f 0 1 NOT 1 0.512 NOT 0.476
bm4f:ch6f 0 1 NOT 1 0.474 NOT 0.381
bm4f:l1f 50 0.012 MORE 88 0.00799 MORE 0.0939
bm4f:l2f 0 1 NOT 9 0.199 NOT 0.317
bm4f:l3f 6 0.136 NOT 20 0.0999 NOT 0.122
bm4f:l4f 0 1 NOT 0 1 NOT 0.988
bm4f:l5f 0 1 NOT 0 1 NOT 0.548
bm4f:r10f 0 1 NOT 3 0.346 NOT 0.341
bm4f:r4f 0 1 NOT 0 1 NOT 0.908
bm4f:r5f 0 1 NOT 0 1 NOT 0.542
bm4f:r8f 1 0.325 NOT 2 0.407 NOT 0.167
bm4f:r9f 11 0.105 NOT 16 0.141 NOT 0.199
bm4m:bm5m 0 1 NOT 0 1 NOT 0.676
bm4m:bm6m 91 0.004 MORE 110 0.003 MORE 0.000999
bm4m:bm7m 125 0.000999 MORE 127 0.000999 MORE 0.000999
bm4m:bm8m 0 1 NOT 0 1 NOT 0.906
bm4m:ch1m 0 1 NOT 12 0.162 NOT 0.315
bm4m:ch4m 1 0.326 NOT 1 0.491 NOT 0.287
bm4m:ch5m 0 1 NOT 0 1 NOT 0.772
bm4m:ch6m 0 1 NOT 0 1 NOT 0.926
bm4m:l1m 0 1 NOT 0 1 NOT 0.744
bm4m:l2m 2 0.259 NOT 4 0.313 NOT 0.227
bm4m:l3m 0 1 NOT 1 0.454 NOT 0.372
bm4m:l4m 22 0.049 MORE 34 0.0719 NOT 0.0959
bm4m:l5m 2 0.26 NOT 14 0.158 NOT 0.254
bm4m:r10m 0 1 NOT 0 1 NOT 0.697
bm4m:r4m 0 1 NOT 0 1 NOT 0.807
bm4m:r5m 50 0.013 MORE 69 0.012 MORE 0.00599
bm4m:r8m 2 0.266 NOT 5 0.305 NOT 0.154
bm4m:r9m 0 1 NOT 0 1 NOT 0.994
bm5f:bm6f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm5f:bm7f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm5f:bm8f 0 1 NOT 0 1 NOT 0.995
bm5f:ch1f 22 0.048 MORE 55 0.029 MORE 0.122
bm5f:ch4f 78 0.005 MORE 103 0.002 MORE 0.012
bm5f:ch5f 0 1 NOT 0 1 NOT 0.705
bm5f:ch6f 15 0.0639 NOT 30 0.0649 NOT 0.031
bm5f:l1f 0 1 NOT 0 1 NOT 0.654
bm5f:l2f 0 1 NOT 0 1 NOT 0.922
bm5f:l3f 0 1 NOT 0 1 NOT 0.726
bm5f:l4f 0 1 NOT 0 1 NOT 0.619
bm5f:l5f 0 1 NOT 0 1 NOT 0.909
bm5f:r10f 0 1 NOT 8 0.247 NOT 0.415
bm5f:r4f 128 0.000999 MORE 132 0.000999 MORE 0.000999
bm5f:r5f 0 1 NOT 0 1 NOT 0.642
bm5f:r8f 124 0.000999 MORE 131 0.000999 MORE 0.000999
bm5f:r9f 107 0.000999 MORE 111 0.002 MORE 0.000999
bm5m:bm6m 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm5m:bm7m 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm5m:bm8m 0 1 NOT 0 1 NOT 0.996
bm5m:ch1m 0 1 NOT 0 1 NOT 0.992
bm5m:ch4m 0 1 NOT 0 1 NOT 0.686
bm5m:ch5m 0 1 NOT 0 1 NOT 0.602
bm5m:ch6m 0 1 NOT 0 1 NOT 0.817
bm5m:l1m 0 1 NOT 0 1 NOT 0.592
bm5m:l2m 0 1 NOT 0 1 NOT 0.597
bm5m:l3m 0 1 NOT 3 0.326 NOT 0.342
bm5m:l4m 63 0.00599 MORE 83 0.00699 MORE 0.015
bm5m:l5m 0 1 NOT 0 1 NOT 0.797
bm5m:r10m 60 0.00899 MORE 84 0.00899 MORE 0.035
bm5m:r4m 103 0.002 MORE 115 0.002 MORE 0.003
bm5m:r5m 8 0.109 NOT 15 0.13 NOT 0.122
bm5m:r8m 120 0.000999 MORE 125 0.000999 MORE 0.000999
bm5m:r9m 131 0.000999 MORE 132 0.002 MORE 0.000999
bm6f:bm7f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm6f:bm8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm6f:ch1f 0 1 NOT 0 1 NOT 0.994
bm6f:ch4f 0 1 NOT 0 1 NOT 0.704
bm6f:ch5f 0 1 NOT 2 0.392 NOT 0.401
bm6f:ch6f 0 1 NOT 0 1 NOT 0.546
bm6f:l1f 0 1 NOT 0 1 NOT 0.945
bm6f:l2f 0 1 NOT 0 1 NOT 0.835
bm6f:l3f 0 1 NOT 0 1 NOT 0.975
bm6f:l4f 6 0.152 NOT 24 0.0939 NOT 0.215
bm6f:l5f 0 1 NOT 0 1 NOT 0.85
bm6f:r10f 18 0.0539 NOT 49 0.027 MORE 0.0929
bm6f:r4f 43 0.014 MORE 61 0.014 MORE 0.00899
bm6f:r5f 0 1 NOT 0 1 NOT 0.966
bm6f:r8f 6 0.138 NOT 10 0.193 NOT 0.179
bm6f:r9f 126 0.000999 MORE 131 0.000999 MORE 0.000999
bm6m:bm7m 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm6m:bm8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm6m:ch1m 0 1 NOT 0 1 NOT 0.788
bm6m:ch4m 0 1 NOT 0 1 NOT 0.729
bm6m:ch5m 22 0.045 MORE 29 0.0709 NOT 0.0629
bm6m:ch6m 1 0.333 NOT 2 0.396 NOT 0.178
bm6m:l1m 1 0.291 NOT 2 0.36 NOT 0.239
bm6m:l2m 86 0.004 MORE 95 0.00699 MORE 0.005
bm6m:l3m 61 0.00999 MORE 88 0.00899 MORE 0.00599
bm6m:l4m 0 1 NOT 0 1 NOT 0.811
bm6m:l5m 9 0.108 NOT 17 0.131 NOT 0.0959
bm6m:r10m 0 1 NOT 3 0.366 NOT 0.417
bm6m:r4m 6 0.154 NOT 17 0.13 NOT 0.101
bm6m:r5m 1 0.328 NOT 2 0.418 NOT 0.274
bm6m:r8m 96 0.004 MORE 114 0.004 MORE 0.005
bm6m:r9m 128 0.000999 MORE 132 0.000999 MORE 0.000999
bm7f:bm8f 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm7f:ch1f 0 1 NOT 0 1 NOT 0.528
bm7f:ch4f 0 1 NOT 0 1 NOT 0.492
bm7f:ch5f 9 0.0919 NOT 20 0.0919 NOT 0.101
bm7f:ch6f 9 0.102 NOT 31 0.0589 NOT 0.0879
bm7f:l1f 0 1 NOT 0 1 NOT 0.993
bm7f:l2f 0 1 NOT 0 1 NOT 0.986
bm7f:l3f 0 1 NOT 0 1 NOT 0.955
bm7f:l4f 3 0.225 NOT 11 0.201 NOT 0.296
bm7f:l5f 0 1 NOT 0 1 NOT 0.583
bm7f:r10f 31 0.029 MORE 58 0.018 MORE 0.0669
bm7f:r4f 118 0.000999 MORE 122 0.002 MORE 0.00899
bm7f:r5f 3 0.243 NOT 4 0.355 NOT 0.286
bm7f:r8f 1 0.338 NOT 1 0.498 NOT 0.302
bm7f:r9f 127 0.000999 MORE 129 0.000999 MORE 0.000999
bm7m:bm8m 144 0.000999 MORE 144 0.000999 MORE 0.000999
bm7m:ch1m 0 1 NOT 0 1 NOT 0.899
bm7m:ch4m 1 0.335 NOT 2 0.422 NOT 0.203
bm7m:ch5m 8 0.123 NOT 25 0.0889 NOT 0.222
bm7m:ch6m 22 0.0509 NOT 34 0.0669 NOT 0.103
bm7m:l1m 0 1 NOT 0 1 NOT 0.933
bm7m:l2m 68 0.005 MORE 95 0.00699 MORE 0.003
bm7m:l3m 30 0.034 MORE 59 0.025 MORE 0.023
bm7m:l4m 1 0.298 NOT 5 0.266 NOT 0.273
bm7m:l5m 27 0.034 MORE 48 0.035 MORE 0.036
bm7m:r10m 0 1 NOT 0 1 NOT 0.7
bm7m:r4m 49 0.017 MORE 62 0.026 MORE 0.0599
bm7m:r5m 24 0.046 MORE 49 0.04 MORE 0.188
bm7m:r8m 7 0.12 NOT 19 0.106 NOT 0.046
bm7m:r9m 135 0.000999 MORE 143 0.000999 MORE 0.000999
bm8f:ch1f 0 1 NOT 0 1 NOT 0.94
bm8f:ch4f 0 1 NOT 0 1 NOT 0.882
bm8f:ch5f 0 1 NOT 0 1 NOT 0.943
bm8f:ch6f 0 1 NOT 0 1 NOT 0.661
bm8f:l1f 0 1 NOT 0 1 NOT 0.986
bm8f:l2f 0 1 NOT 0 1 NOT 0.884
bm8f:l3f 0 1 NOT 0 1 NOT 0.985
bm8f:l4f 0 1 NOT 0 1 NOT 0.616
bm8f:l5f 0 1 NOT 0 1 NOT 0.918
bm8f:r10f 0 1 NOT 6 0.266 NOT 0.459
bm8f:r4f 0 1 NOT 0 1 NOT 0.994
bm8f:r5f 0 1 NOT 0 1 NOT 0.675
bm8f:r8f 0 1 NOT 0 1 NOT 0.993
bm8f:r9f 0 1 NOT 0 1 NOT 0.993
bm8m:ch1m 4 0.192 NOT 31 0.0669 NOT 0.189
bm8m:ch4m 26 0.036 MORE 45 0.032 MORE 0.0629
