CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
177f:l3f 30 0.000999 MORE 32 0.000999 MORE 0.000999
177f:l4f 51 0.000999 MORE 58 0.000999 MORE 0.000999
177f:l5f 36 0.000999 MORE 39 0.000999 MORE 0.000999
177f:r10f 1 0.24 NOT 1 0.42 NOT 0.159
177f:r4f 0 1 NOT 1 0.361 NOT 0.309
177f:r5f 3 0.038 MORE 4 0.0669 NOT 0.002
177f:r8f 1 0.187 NOT 4 0.0829 NOT 0.138
177f:r9f 1 0.198 NOT 2 0.224 NOT 0.123
181m:187m 117 0.000999 MORE 118 0.000999 MORE 0.000999
181m:4370m 1 0.217 NOT 5 0.0669 NOT 0.143
181m:4373m 7 0.00699 MORE 11 0.005 MORE 0.045
181m:49m 1 0.209 NOT 3 0.144 NOT 0.0979
181m:52m 0 1 NOT 1 0.359 NOT 0.242
181m:97m 4 0.028 MORE 10 0.00899 MORE 0.123
181m:a13m 9 0.003 MORE 21 0.000999 MORE 0.005
181m:a1m 1 0.215 NOT 2 0.234 NOT 0.138
181m:a21m 5 0.022 MORE 8 0.023 MORE 0.00999
181m:a22m 6 0.00699 MORE 10 0.00999 MORE 0.023
181m:a27m 17 0.199 NOT 27 0.199 NOT 0.201
181m:a28m 54 0.783 NOT 65 0.783 NOT 0.783
181m:a29m 8 0.005 MORE 11 0.00899 MORE 0.000999
181m:a30m 19 0.000999 MORE 26 0.000999 MORE 0.000999
181m:a7m 0 1 NOT 0 1 NOT 0.515
181m:a8m 33 0.000999 MORE 36 0.000999 MORE 0.000999
181m:a9m 3 0.041 MORE 8 0.017 MORE 0.0969
181m:ADr1um 0 1 NOT 0 1 NOT 0.802
181m:bm1m 1 0.2 NOT 4 0.0909 NOT 0.141
181m:bm2m 2 0.0959 NOT 4 0.0959 NOT 0.11
181m:bm4m 1 0.21 NOT 1 0.384 NOT 0.0709
181m:bm5m 3 0.046 MORE 6 0.044 MORE 0.0729
181m:bm6m 0 1 NOT 5 0.0629 NOT 0.212
181m:bm7m 7 0.00599 MORE 11 0.00799 MORE 0.011
181m:bm8m 5 0.026 MORE 8 0.032 MORE 0.0509
181m:ch1m 0 1 NOT 0 1 NOT 0.413
181m:ch4m 2 0.0929 NOT 4 0.0899 NOT 0.035
181m:ch5m 1 0.214 NOT 3 0.121 NOT 0.019
181m:ch6m 0 1 NOT 0 1 NOT 0.729
181m:l1m 39 0.000999 MORE 45 0.000999 MORE 0.000999
181m:l2m 15 0.000999 MORE 16 0.002 MORE 0.000999
181m:l3m 20 0.000999 MORE 25 0.000999 MORE 0.000999
181m:l4m 43 0.000999 MORE 49 0.000999 MORE 0.000999
181m:l5m 13 0.000999 MORE 18 0.000999 MORE 0.004
181m:r10m 0 1 NOT 1 0.429 NOT 0.361
181m:r4m 4 0.032 MORE 8 0.025 MORE 0.00899
181m:r5m 10 0.003 MORE 14 0.002 MORE 0.002
181m:r8m 1 0.188 NOT 4 0.0909 NOT 0.0509
181m:r9m 1 0.183 NOT 2 0.2 NOT 0.0899
183f:189f 120 0.000999 MORE 120 0.000999 MORE 0.000999
183f:4371f 1 0.175 NOT 4 0.0629 NOT 0.044
183f:4374f 7 0.00599 MORE 10 0.00999 MORE 0.00899
183f:48f 5 0.012 MORE 7 0.023 MORE 0.017
183f:51f 1 0.176 NOT 2 0.19 NOT 0.112
183f:96f 4 0.036 MORE 9 0.019 MORE 0.021
183f:99f 3 0.0549 NOT 3 0.157 NOT 0.00999
183f:a13f 7 0.00599 MORE 11 0.00999 MORE 0.000999
183f:a1f 10 0.000999 MORE 17 0.000999 MORE 0.012
183f:a21f 10 0.000999 MORE 18 0.000999 MORE 0.037
183f:a22f 14 0.000999 MORE 20 0.000999 MORE 0.000999
183f:a27f 21 0.000999 MORE 24 0.002 MORE 0.000999
183f:a28f 53 0.000999 MORE 58 0.000999 MORE 0.000999
183f:a29f 19 0.000999 MORE 25 0.000999 MORE 0.000999
183f:a30f 26 0.000999 MORE 30 0.000999 MORE 0.000999
183f:a7f 0 1 NOT 0 1 NOT 0.481
183f:a8f 42 0.000999 MORE 49 0.000999 MORE 0.000999
183f:a9f 0 1 NOT 4 0.0919 NOT 0.229
183f:ADr1uf 0 1 NOT 0 1 NOT 0.796
183f:bm1f 0 1 NOT 1 0.369 NOT 0.314
183f:bm2f 2 0.0959 NOT 9 0.018 MORE 0.164
183f:bm4f 8 0.004 MORE 10 0.00999 MORE 0.00599
183f:bm5f 8 0.004 MORE 12 0.005 MORE 0.000999
183f:bm6f 5 0.021 MORE 10 0.011 MORE 0.00999
183f:bm7f 7 0.00699 MORE 14 0.005 MORE 0.002
183f:bm8f 9 0.002 MORE 19 0.000999 MORE 0.03
183f:ch1f 6 0.014 MORE 8 0.022 MORE 0.0619
183f:ch4f 14 0.000999 MORE 20 0.000999 MORE 0.00599
183f:ch5f 0 1 NOT 0 1 NOT 0.535
183f:ch6f 12 0.002 MORE 19 0.002 MORE 0.00599
183f:l1f 61 0.000999 MORE 67 0.000999 MORE 0.000999
183f:l2f 35 0.000999 MORE 36 0.000999 MORE 0.000999
183f:l3f 27 0.000999 MORE 31 0.000999 MORE 0.000999
183f:l4f 62 0.000999 MORE 67 0.000999 MORE 0.000999
183f:l5f 44 0.000999 MORE 49 0.000999 MORE 0.000999
183f:r10f 6 0.011 MORE 9 0.014 MORE 0.011
183f:r4f 11 0.000999 MORE 18 0.000999 MORE 0.002
183f:r5f 14 0.000999 MORE 25 0.000999 MORE 0.004
183f:r8f 0 1 NOT 4 0.0589 NOT 0.203
183f:r9f 4 0.029 MORE 7 0.028 MORE 0.015
187m:4370m 1 0.206 NOT 7 0.031 MORE 0.026
187m:4373m 3 0.048 MORE 4 0.0809 NOT 0.162
187m:49m 10 0.004 MORE 14 0.00599 MORE 0.027
187m:52m 0 1 NOT 1 0.365 NOT 0.253
187m:97m 0 1 NOT 2 0.245 NOT 0.301
187m:a13m 7 0.00799 MORE 14 0.00599 MORE 0.012
187m:a1m 0 1 NOT 0 1 NOT 0.603
187m:a21m 0 1 NOT 1 0.366 NOT 0.288
187m:a22m 7 0.00599 MORE 13 0.004 MORE 0.044
187m:a27m 6 0.033 MORE 8 0.0599 NOT 0.0569
187m:a28m 10 0.152 NOT 18 0.15 NOT 0.152
187m:a29m 4 0.027 MORE 5 0.0599 NOT 0.011
187m:a30m 11 0.002 MORE 18 0.002 MORE 0.004
187m:a7m 0 1 NOT 3 0.131 NOT 0.255
187m:a8m 17 0.000999 MORE 24 0.000999 MORE 0.000999
187m:a9m 0 1 NOT 0 1 NOT 0.418
187m:ADr1um 0 1 NOT 0 1 NOT 0.52
187m:bm1m 0 1 NOT 0 1 NOT 0.537
187m:bm2m 1 0.225 NOT 2 0.234 NOT 0.195
187m:bm4m 0 1 NOT 1 0.412 NOT 0.302
187m:bm5m 3 0.04 MORE 5 0.0559 NOT 0.012
187m:bm6m 1 0.206 NOT 1 0.375 NOT 0.138
187m:bm7m 0 1 NOT 3 0.143 NOT 0.237
187m:bm8m 4 0.038 MORE 6 0.047 MORE 0.112
187m:ch1m 0 1 NOT 2 0.225 NOT 0.27
187m:ch4m 2 0.106 NOT 2 0.242 NOT 0.0809
187m:ch5m 0 1 NOT 0 1 NOT 0.843
187m:ch6m 0 1 NOT 2 0.237 NOT 0.319
187m:l1m 22 0.000999 MORE 25 0.000999 MORE 0.000999
187m:l2m 16 0.000999 MORE 21 0.000999 MORE 0.000999
187m:l3m 18 0.000999 MORE 21 0.000999 MORE 0.000999
187m:l4m 34 0.000999 MORE 40 0.000999 MORE 0.000999
187m:l5m 15 0.000999 MORE 22 0.000999 MORE 0.000999
187m:r10m 0 1 NOT 0 1 NOT 0.443
187m:r4m 0 1 NOT 2 0.209 NOT 0.258
187m:r5m 13 0.002 MORE 16 0.005 MORE 0.00799
187m:r8m 3 0.05 MORE 9 0.016 MORE 0.0889
187m:r9m 0 1 NOT 0 1 NOT 0.415
189f:4371f 6 0.00599 MORE 15 0.000999 MORE 0.029
189f:4374f 8 0.003 MORE 17 0.000999 MORE 0.012
189f:48f 2 0.0789 NOT 2 0.21 NOT 0.023
189f:51f 1 0.192 NOT 3 0.134 NOT 0.138
189f:96f 9 0.003 MORE 13 0.00699 MORE 0.000999
189f:99f 2 0.0899 NOT 3 0.125 NOT 0.005
189f:a13f 6 0.00899 MORE 7 0.024 MORE 0.004
189f:a1f 5 0.023 MORE 8 0.023 MORE 0.049
189f:a21f 8 0.004 MORE 10 0.012 MORE 0.000999
189f:a22f 8 0.00799 MORE 11 0.00799 MORE 0.000999
189f:a27f 9 0.00799 MORE 9 0.03 MORE 0.000999
189f:a28f 31 0.000999 MORE 36 0.000999 MORE 0.000999
189f:a29f 18 0.000999 MORE 27 0.000999 MORE 0.002
189f:a30f 13 0.002 MORE 22 0.002 MORE 0.000999
189f:a7f 0 1 NOT 0 1 NOT 0.372
189f:a8f 24 0.000999 MORE 30 0.000999 MORE 0.000999
189f:a9f 0 1 NOT 0 1 NOT 0.513
189f:ADr1uf 0 1 NOT 0 1 NOT 0.416
189f:bm1f 1 0.229 NOT 2 0.242 NOT 0.21
189f:bm2f 11 0.000999 MORE 21 0.000999 MORE 0.025
189f:bm4f 5 0.018 MORE 13 0.005 MORE 0.0699
189f:bm5f 4 0.027 MORE 9 0.011 MORE 0.005
189f:bm6f 8 0.005 MORE 10 0.011 MORE 0.000999
189f:bm7f 4 0.022 MORE 8 0.015 MORE 0.028
189f:bm8f 5 0.018 MORE 12 0.00799 MORE 0.0579
189f:ch1f 1 0.182 NOT 2 0.21 NOT 0.0619
189f:ch4f 10 0.004 MORE 19 0.003 MORE 0.022
189f:ch5f 0 1 NOT 0 1 NOT 0.454
189f:ch6f 5 0.016 MORE 13 0.004 MORE 0.038
189f:l1f 47 0.000999 MORE 55 0.000999 MORE 0.000999
189f:l2f 36 0.000999 MORE 39 0.000999 MORE 0.000999
189f:l3f 27 0.000999 MORE 28 0.000999 MORE 0.000999
189f:l4f 57 0.000999 MORE 64 0.000999 MORE 0.000999
189f:l5f 42 0.000999 MORE 46 0.000999 MORE 0.000999
189f:r10f 2 0.111 NOT 4 0.104 NOT 0.0839
189f:r4f 3 0.0529 NOT 9 0.012 MORE 0.0569
189f:r5f 5 0.012 MORE 10 0.00999 MORE 0.005
189f:r8f 0 1 NOT 1 0.342 NOT 0.197
189f:r9f 5 0.021 MORE 6 0.042 MORE 0.024
4370m:4373m 43 0.000999 MORE 49 0.000999 MORE 0.000999
4370m:49m 0 1 NOT 1 0.365 NOT 0.3
4370m:52m 0 1 NOT 0 1 NOT 0.953
4370m:97m 2 0.112 NOT 6 0.038 MORE 0.117
4370m:a13m 1 0.124 NOT 1 0.268 NOT 0.024
4370m:a1m 0 1 NOT 0 1 NOT 0.401
4370m:a21m 1 0.16 NOT 4 0.0639 NOT 0.132
4370m:a22m 0 1 NOT 1 0.305 NOT 0.237
4370m:a27m 0 1 NOT 0 1 NOT 0.842
4370m:a28m 0 1 NOT 0 1 NOT 0.469
4370m:a29m 0 1 NOT 2 0.156 NOT 0.161
4370m:a30m 0 1 NOT 0 1 NOT 0.82
4370m:a7m 0 1 NOT 1 0.329 NOT 0.223
4370m:a8m 1 0.119 NOT 3 0.0739 NOT 0.0989
4370m:a9m 0 1 NOT 0 1 NOT 0.951
4370m:ADr1um 0 1 NOT 1 0.332 NOT 0.259
4370m:bm1m 0 1 NOT 0 1 NOT 0.427
4370m:bm2m 0 1 NOT 0 1 NOT 0.65
4370m:bm4m 0 1 NOT 1 0.311 NOT 0.26
4370m:bm5m 0 1 NOT 0 1 NOT 0.36
4370m:bm6m 0 1 NOT 0 1 NOT 0.6
4370m:bm7m 0 1 NOT 0 1 NOT 0.526
4370m:bm8m 0 1 NOT 1 0.34 NOT 0.339
4370m:ch1m 0 1 NOT 0 1 NOT 0.878
4370m:ch4m 0 1 NOT 0 1 NOT 0.6
4370m:ch5m 0 1 NOT 0 1 NOT 0.791
4370m:ch6m 0 1 NOT 0 1 NOT 0.627
4370m:l1m 1 0.119 NOT 2 0.125 NOT 0.116
4370m:l2m 2 0.05 MORE 3 0.0739 NOT 0.028
4370m:l3m 5 0.00799 MORE 7 0.017 MORE 0.000999
4370m:l4m 1 0.107 NOT 1 0.236 NOT 0.104
4370m:l5m 0 1 NOT 4 0.05 MORE 0.161
4370m:r10m 0 1 NOT 1 0.383 NOT 0.233
4370m:r4m 0 1 NOT 0 1 NOT 0.363
4370m:r5m 0 1 NOT 0 1 NOT 0.488
4370m:r8m 0 1 NOT 0 1 NOT 0.541
4370m:r9m 0 1 NOT 0 1 NOT 0.503
4371f:4374f 52 0.000999 MORE 61 0.000999 MORE 0.000999
4371f:48f 0 1 NOT 0 1 NOT 0.627
4371f:51f 0 1 NOT 0 1 NOT 0.702
4371f:96f 0 1 NOT 1 0.396 NOT 0.369
4371f:99f 0 1 NOT 0 1 NOT 0.653
4371f:a13f 0 1 NOT 2 0.162 NOT 0.219
4371f:a1f 0 1 NOT 0 1 NOT 0.98
4371f:a21f 0 1 NOT 0 1 NOT 0.341
4371f:a22f 0 1 NOT 0 1 NOT 0.498
4371f:a27f 0 1 NOT 1 0.368 NOT 0.228
4371f:a28f 4 0.027 MORE 7 0.038 MORE 0.00699
4371f:a29f 5 0.019 MORE 8 0.022 MORE 0.024
4371f:a30f 0 1 NOT 0 1 NOT 0.728
4371f:a7f 0 1 NOT 0 1 NOT 0.562
4371f:a8f 0 1 NOT 0 1 NOT 0.588
4371f:a9f 0 1 NOT 2 0.18 NOT 0.249
4371f:ADr1uf 1 0.157 NOT 1 0.349 NOT 0.018
4371f:bm1f 0 1 NOT 0 1 NOT 0.817
4371f:bm2f 0 1 NOT 1 0.303 NOT 0.227
4371f:bm4f 0 1 NOT 0 1 NOT 0.892
4371f:bm5f 0 1 NOT 0 1 NOT 0.427
4371f:bm6f 0 1 NOT 0 1 NOT 0.8
4371f:bm7f 0 1 NOT 0 1 NOT 0.779
4371f:bm8f 0 1 NOT 0 1 NOT 0.728
4371f:ch1f 0 1 NOT 0 1 NOT 0.633
4371f:ch4f 0 1 NOT 0 1 NOT 0.728
4371f:ch5f 0 1 NOT 0 1 NOT 0.449
4371f:ch6f 0 1 NOT 0 1 NOT 0.594
4371f:l1f 0 1 NOT 1 0.214 NOT 0.159
4371f:l2f 6 0.003 MORE 9 0.00599 MORE 0.00799
4371f:l3f 14 0.000999 MORE 16 0.002 MORE 0.000999
4371f:l4f 8 0.000999 MORE 11 0.000999 MORE 0.000999
4371f:l5f 4 0.017 MORE 9 0.00899 MORE 0.005
4371f:r10f 0 1 NOT 0 1 NOT 0.96
4371f:r4f 0 1 NOT 0 1 NOT 0.551
4371f:r5f 0 1 NOT 1 0.309 NOT 0.308
4371f:r8f 1 0.138 NOT 3 0.0869 NOT 0.0609
4371f:r9f 0 1 NOT 0 1 NOT 0.489
4373m:49m 0 1 NOT 0 1 NOT 0.541
4373m:52m 0 1 NOT 1 0.378 NOT 0.329
4373m:97m 1 0.216 NOT 6 0.045 MORE 0.00699
4373m:a13m 5 0.00799 MORE 8 0.00999 MORE 0.00799
4373m:a1m 0 1 NOT 1 0.286 NOT 0.273
4373m:a21m 0 1 NOT 0 1 NOT 0.501
4373m:a22m 0 1 NOT 0 1 NOT 0.673
4373m:a27m 0 1 NOT 1 0.365 NOT 0.347
4373m:a28m 4 0.023 MORE 6 0.044 MORE 0.106
4373m:a29m 2 0.0519 NOT 4 0.0509 NOT 0.0929
4373m:a30m 0 1 NOT 0 1 NOT 0.564
4373m:a7m 0 1 NOT 0 1 NOT 0.43
4373m:a8m 4 0.017 MORE 5 0.033 MORE 0.0549
4373m:a9m 0 1 NOT 0 1 NOT 0.343
4373m:ADr1um 0 1 NOT 0 1 NOT 0.476
4373m:bm1m 0 1 NOT 0 1 NOT 0.815
4373m:bm2m 0 1 NOT 0 1 NOT 0.953
4373m:bm4m 0 1 NOT 0 1 NOT 0.882
4373m:bm5m 5 0.012 MORE 9 0.00699 MORE 0.047
4373m:bm6m 0 1 NOT 0 1 NOT 0.777
4373m:bm7m 0 1 NOT 0 1 NOT 0.716
4373m:bm8m 0 1 NOT 0 1 NOT 0.473
4373m:ch1m 0 1 NOT 0 1 NOT 0.697
4373m:ch4m 0 1 NOT 0 1 NOT 0.475
4373m:ch5m 0 1 NOT 0 1 NOT 0.499
4373m:ch6m 0 1 NOT 0 1 NOT 0.812
4373m:l1m 9 0.000999 MORE 13 0.003 MORE 0.000999
4373m:l2m 1 0.12 NOT 2 0.142 NOT 0.00599
4373m:l3m 3 0.019 MORE 5 0.016 MORE 0.048
4373m:l4m 4 0.012 MORE 6 0.022 MORE 0.049
4373m:l5m 2 0.0559 NOT 5 0.033 MORE 0.028
4373m:r10m 0 1 NOT 0 1 NOT 0.538
4373m:r4m 0 1 NOT 0 1 NOT 0.62
4373m:r5m 1 0.146 NOT 1 0.283 NOT 0.043
4373m:r8m 0 1 NOT 0 1 NOT 0.747
4373m:r9m 0 1 NOT 0 1 NOT 0.739
4374f:48f 1 0.17 NOT 1 0.318 NOT 0.126
4374f:51f 2 0.0919 NOT 2 0.224 NOT 0.162
4374f:96f 0 1 NOT 1 0.385 NOT 0.226
4374f:99f 1 0.22 NOT 12 0.011 MORE 0.181
4374f:a13f 2 0.0559 NOT 4 0.0509 NOT 0.0549
4374f:a1f 0 1 NOT 0 1 NOT 0.71
4374f:a21f 1 0.141 NOT 1 0.275 NOT 0.113
4374f:a22f 5 0.00599 MORE 9 0.00599 MORE 0.017
4374f:a27f 6 0.017 MORE 7 0.041 MORE 0.0589
4374f:a28f 1 0.182 NOT 1 0.352 NOT 0.03
4374f:a30f 0 1 NOT 0 1 NOT 0.674
4374f:a7f 0 1 NOT 1 0.327 NOT 0.217
4374f:a8f 3 0.018 MORE 3 0.0769 NOT 0.00799
4374f:a9f 0 1 NOT 0 1 NOT 0.872
4374f:ADr1uf 0 1 NOT 0 1 NOT 0.606
4374f:bm1f 0 1 NOT 0 1 NOT 0.565
4374f:bm2f 0 1 NOT 0 1 NOT 0.724
4374f:bm4f 0 1 NOT 0 1 NOT 0.335
4374f:bm5f 1 0.158 NOT 2 0.163 NOT 0.021
4374f:bm6f 0 1 NOT 0 1 NOT 0.384
4374f:bm7f 0 1 NOT 0 1 NOT 0.828
4374f:bm8f 0 1 NOT 0 1 NOT 0.62
4374f:ch1f 0 1 NOT 0 1 NOT 0.572
4374f:ch4f 0 1 NOT 0 1 NOT 0.667
4374f:ch5f 0 1 NOT 0 1 NOT 0.88
4374f:ch6f 0 1 NOT 0 1 NOT 0.397
4374f:l1f 2 0.044 MORE 5 0.03 MORE 0.039
4374f:l2f 3 0.03 MORE 5 0.039 MORE 0.004
4374f:l3f 0 1 NOT 1 0.244 NOT 0.184
4374f:l4f 7 0.003 MORE 8 0.011 MORE 0.002
4374f:l5f 1 0.122 NOT 2 0.139 NOT 0.023
4374f:r10f 0 1 NOT 0 1 NOT 0.379
4374f:r4f 0 1 NOT 0 1 NOT 0.982
4374f:r5f 1 0.15 NOT 2 0.164 NOT 0.0559
4374f:r8f 0 1 NOT 0 1 NOT 0.388
4374f:r9f 0 1 NOT 0 1 NOT 0.48
48f:51f 72 0.000999 MORE 75 0.000999 MORE 0.000999
48f:96f 0 1 NOT 3 0.146 NOT 0.229
48f:99f 0 1 NOT 0 1 NOT 0.619
48f:a13f 10 0.004 MORE 17 0.004 MORE 0.00599
48f:a1f 26 0.000999 MORE 38 0.000999 MORE 0.000999
48f:a21f 13 0.002 MORE 16 0.003 MORE 0.000999
48f:a22f 10 0.000999 MORE 13 0.005 MORE 0.000999
48f:a27f 10 0.615 NOT 18 0.616 NOT 0.62
48f:a28f 4 0.03 MORE 6 0.049 MORE 0.029
48f:a29f 40 0.000999 MORE 47 0.000999 MORE 0.000999
48f:a30f 62 0.000999 MORE 70 0.000999 MORE 0.000999
48f:a7f 4 0.028 MORE 8 0.024 MORE 0.0659
48f:a8f 10 0.003 MORE 19 0.002 MORE 0.000999
48f:a9f 11 0.002 MORE 15 0.002 MORE 0.003
48f:ADr1uf 7 0.00799 MORE 10 0.012 MORE 0.013
48f:bm1f 0 1 NOT 0 1 NOT 0.423
48f:bm2f 3 0.046 MORE 7 0.018 MORE 0.017
48f:bm4f 2 0.108 NOT 2 0.23 NOT 0.00799
48f:bm5f 9 0.002 MORE 13 0.004 MORE 0.004
48f:bm6f 0 1 NOT 0 1 NOT 0.437
48f:bm7f 1 0.177 NOT 1 0.364 NOT 0.0659
48f:bm8f 1 0.218 NOT 1 0.399 NOT 0.194
48f:ch1f 0 1 NOT 0 1 NOT 0.514
48f:ch4f 1 0.209 NOT 2 0.236 NOT 0.203
48f:ch5f 1 0.21 NOT 2 0.224 NOT 0.207
48f:ch6f 1 0.206 NOT 1 0.367 NOT 0.0859
48f:l1f 36 0.000999 MORE 42 0.000999 MORE 0.000999
48f:l2f 14 0.000999 MORE 17 0.002 MORE 0.000999
48f:l3f 21 0.000999 MORE 24 0.000999 MORE 0.000999
48f:l4f 27 0.000999 MORE 33 0.000999 MORE 0.000999
48f:l5f 10 0.00599 MORE 19 0.002 MORE 0.000999
48f:r10f 8 0.00599 MORE 20 0.004 MORE 0.034
48f:r4f 10 0.003 MORE 15 0.004 MORE 0.000999
48f:r5f 10 0.003 MORE 19 0.000999 MORE 0.000999
48f:r8f 1 0.165 NOT 6 0.032 MORE 0.0779
48f:r9f 8 0.00599 MORE 11 0.00699 MORE 0.012
49m:52m 77 0.000999 MORE 83 0.000999 MORE 0.000999
49m:97m 0 1 NOT 0 1 NOT 0.559
49m:a13m 5 0.015 MORE 9 0.00999 MORE 0.153
49m:a1m 2 0.0809 NOT 2 0.194 NOT 0.0639
49m:a21m 0 1 NOT 0 1 NOT 0.471
49m:a22m 0 1 NOT 0 1 NOT 0.409
49m:a27m 6 0.98 NOT 11 0.98 NOT 0.98
49m:a28m 0 1 NOT 1 1 NOT 0.998
49m:a29m 3 0.038 MORE 7 0.019 MORE 0.045
49m:a30m 31 0.000999 MORE 36 0.000999 MORE 0.000999
49m:a7m 0 1 NOT 0 1 NOT 0.395
49m:a8m 3 0.035 MORE 4 0.0689 NOT 0.036
49m:a9m 9 0.00599 MORE 14 0.005 MORE 0.005
49m:ADr1um 1 0.21 NOT 1 0.382 NOT 0.199
49m:bm1m 0 1 NOT 0 1 NOT 0.71
49m:bm2m 0 1 NOT 0 1 NOT 0.464
49m:bm4m 0 1 NOT 5 0.0629 NOT 0.208
49m:bm5m 0 1 NOT 0 1 NOT 0.808
49m:bm6m 0 1 NOT 0 1 NOT 0.804
49m:bm7m 0 1 NOT 0 1 NOT 0.519
49m:bm8m 1 0.209 NOT 4 0.0929 NOT 0.164
49m:ch1m 1 0.181 NOT 4 0.0749 NOT 0.181
49m:ch4m 2 0.0999 NOT 3 0.144 NOT 0.111
49m:ch5m 0 1 NOT 0 1 NOT 0.74
49m:ch6m 1 0.181 NOT 2 0.209 NOT 0.159
49m:l1m 16 0.000999 MORE 19 0.002 MORE 0.000999
49m:l2m 9 0.002 MORE 11 0.00699 MORE 0.000999
49m:l3m 0 1 NOT 1 0.298 NOT 0.244
49m:l4m 21 0.000999 MORE 25 0.000999 MORE 0.003
49m:l5m 0 1 NOT 1 0.329 NOT 0.205
49m:r10m 0 1 NOT 0 1 NOT 0.481
49m:r4m 1 0.191 NOT 1 0.362 NOT 0.189
49m:r5m 0 1 NOT 1 0.326 NOT 0.203
49m:r8m 0 1 NOT 5 0.0549 NOT 0.239
49m:r9m 0 1 NOT 0 1 NOT 0.645
51f:96f 3 0.0609 NOT 11 0.00599 MORE 0.034
51f:99f 0 1 NOT 0 1 NOT 0.386
51f:a13f 4 0.031 MORE 10 0.00899 MORE 0.00699
51f:a1f 1 0.177 NOT 3 0.115 NOT 0.113
51f:a21f 1 0.205 NOT 2 0.217 NOT 0.133
51f:a22f 1 0.174 NOT 3 0.126 NOT 0.0849
51f:a27f 1 0.955 NOT 3 0.955 NOT 0.947
51f:a28f 1 0.206 NOT 2 0.222 NOT 0.145
51f:a29f 5 0.014 MORE 7 0.028 MORE 0.002
51f:a30f 24 0.000999 MORE 30 0.000999 MORE 0.000999
51f:a7f 3 0.0529 NOT 3 0.14 NOT 0.0989
51f:a8f 2 0.0779 NOT 2 0.185 NOT 0.104
51f:a9f 1 0.195 NOT 2 0.204 NOT 0.047
51f:ADr1uf 0 1 NOT 0 1 NOT 0.445
51f:bm1f 0 1 NOT 0 1 NOT 0.717
51f:bm2f 0 1 NOT 0 1 NOT 0.39
51f:bm4f 0 1 NOT 0 1 NOT 0.385
51f:bm5f 7 0.00699 MORE 17 0.003 MORE 0.032
51f:bm6f 0 1 NOT 0 1 NOT 0.487
51f:bm7f 0 1 NOT 0 1 NOT 0.922
51f:bm8f 0 1 NOT 0 1 NOT 0.465
51f:ch1f 0 1 NOT 0 1 NOT 0.758
51f:ch4f 0 1 NOT 0 1 NOT 0.39
51f:ch5f 0 1 NOT 0 1 NOT 0.375
51f:ch6f 4 0.029 MORE 5 0.0639 NOT 0.03
51f:l1f 14 0.000999 MORE 20 0.000999 MORE 0.000999
51f:l2f 10 0.000999 MORE 13 0.003 MORE 0.00799
51f:l3f 1 0.146 NOT 3 0.0929 NOT 0.0619
51f:l4f 6 0.00699 MORE 8 0.017 MORE 0.012
51f:l5f 0 1 NOT 0 1 NOT 0.366
51f:r10f 4 0.041 MORE 4 0.117 NOT 0.0979
51f:r4f 2 0.0889 NOT 2 0.218 NOT 0.108
51f:r5f 6 0.011 MORE 9 0.00899 MORE 0.013
51f:r8f 0 1 NOT 2 0.179 NOT 0.168
51f:r9f 0 1 NOT 0 1 NOT 0.542
52m:97m 0 1 NOT 1 0.392 NOT 0.334
52m:a13m 10 0.003 MORE 15 0.003 MORE 0.004
52m:a1m 0 1 NOT 0 1 NOT 0.807
52m:a21m 0 1 NOT 0 1 NOT 0.38
52m:a22m 5 0.017 MORE 8 0.017 MORE 0.011
52m:a27m 1 0.985 NOT 3 0.982 NOT 0.985
52m:a28m 1 0.96 NOT 3 0.953 NOT 0.95
52m:a29m 4 0.03 MORE 9 0.013 MORE 0.026
52m:a30m 15 0.000999 MORE 20 0.000999 MORE 0.00599
52m:a7m 0 1 NOT 0 1 NOT 0.551
52m:a8m 1 0.164 NOT 4 0.0699 NOT 0.0969
52m:a9m 5 0.012 MORE 8 0.022 MORE 0.043
52m:ADr1um 0 1 NOT 0 1 NOT 0.637
52m:bm1m 4 0.026 MORE 4 0.0839 NOT 0.024
52m:bm2m 0 1 NOT 0 1 NOT 0.65
52m:bm4m 0 1 NOT 0 1 NOT 0.401
52m:bm5m 5 0.00699 MORE 9 0.00699 MORE 0.017
52m:bm6m 4 0.028 MORE 10 0.00799 MORE 0.0659
52m:bm7m 0 1 NOT 0 1 NOT 0.44
52m:bm8m 0 1 NOT 0 1 NOT 0.955
52m:ch1m 0 1 NOT 2 0.236 NOT 0.322
52m:ch4m 0 1 NOT 0 1 NOT 0.408
52m:ch5m 0 1 NOT 2 0.224 NOT 0.347
52m:ch6m 8 0.004 MORE 12 0.003 MORE 0.024
52m:l1m 0 1 NOT 2 0.125 NOT 0.212
52m:l2m 4 0.021 MORE 6 0.028 MORE 0.045
52m:l3m 1 0.154 NOT 5 0.049 MORE 0.0809
52m:l4m 0 1 NOT 0 1 NOT 0.291
52m:l5m 0 1 NOT 0 1 NOT 0.625
52m:r10m 1 0.241 NOT 4 0.112 NOT 0.15
52m:r4m 0 1 NOT 2 0.21 NOT 0.31
